Date,Stock,Price
2016-10-25,GOOGL,828.549988
2016-10-26,MSFT,60.630001
2016-10-26,AMZN,822.590027
2016-10-26,AAPL,115.589996
2016-10-26,GOOGL,822.099976
2016-10-26,FB,131.03999299999998
2016-10-27,AAPL,114.480003
2016-10-27,AMZN,818.3599849999998
2016-10-27,MSFT,60.099998
2016-10-27,GOOGL,817.349976
2016-10-27,FB,129.690002
2016-10-28,FB,131.28999299999998
2016-10-28,AAPL,113.720001
2016-10-28,GOOGL,819.5599980000002
2016-10-28,AMZN,776.320007
2016-10-28,MSFT,59.869999
2016-10-31,GOOGL,809.900024
2016-10-31,AMZN,789.820007
2016-10-31,MSFT,59.919998
2016-10-31,AAPL,113.540001
2016-10-31,FB,130.990005
2016-11-01,MSFT,59.799999
2016-11-01,AMZN,785.409973
2016-11-01,GOOGL,805.47998
2016-11-01,FB,129.5
2016-11-01,AAPL,111.489998
2016-11-02,AAPL,111.589996
2016-11-02,AMZN,765.5599980000002
2016-11-02,MSFT,59.43
2016-11-02,FB,127.169998
2016-11-02,GOOGL,788.419983
2016-11-03,AMZN,767.030029
2016-11-03,AAPL,109.830002
2016-11-03,GOOGL,782.1900019999998
2016-11-03,FB,120.0
2016-11-03,MSFT,59.209999
2016-11-04,AMZN,755.049988
2016-11-04,MSFT,58.709999
2016-11-04,AAPL,108.839996
2016-11-04,FB,120.75
2016-11-04,GOOGL,781.099976
2016-11-07,AAPL,110.410004
2016-11-07,FB,122.150002
2016-11-07,AMZN,784.929993
2016-11-07,MSFT,60.419998
2016-11-07,GOOGL,802.030029
2016-11-08,GOOGL,811.97998
2016-11-08,AAPL,111.059998
2016-11-08,AMZN,787.75
2016-11-08,MSFT,60.470001
2016-11-08,FB,124.220001
2016-11-09,GOOGL,805.590027
2016-11-09,AAPL,110.879997
2016-11-09,AMZN,771.880005
2016-11-09,MSFT,60.169998
2016-11-09,FB,123.18
2016-11-10,AAPL,107.790001
2016-11-10,MSFT,58.700001
2016-11-10,GOOGL,780.289978
2016-11-10,FB,120.800003
2016-11-10,AMZN,742.380005
2016-11-11,FB,119.019997
2016-11-11,AAPL,108.43
2016-11-11,AMZN,739.01001
2016-11-11,MSFT,59.02
2016-11-11,GOOGL,771.75
2016-11-14,FB,115.080002
2016-11-14,AAPL,105.709999
2016-11-14,AMZN,719.070007
2016-11-14,GOOGL,753.219971
2016-11-14,MSFT,58.119999
2016-11-15,AAPL,107.110001
2016-11-15,MSFT,58.869999
2016-11-15,AMZN,743.23999
2016-11-15,FB,117.199997
2016-11-15,GOOGL,775.159973
2016-11-16,GOOGL,779.97998
2016-11-16,FB,116.339996
2016-11-16,AAPL,109.989998
2016-11-16,AMZN,746.48999
2016-11-16,MSFT,59.650002
2016-11-17,FB,117.790001
2016-11-17,AAPL,109.949997
2016-11-17,GOOGL,786.159973
2016-11-17,AMZN,756.400024
2016-11-17,MSFT,60.639999
2016-11-18,FB,117.019997
2016-11-18,AAPL,110.059998
2016-11-18,AMZN,760.159973
2016-11-18,MSFT,60.349998
2016-11-18,GOOGL,775.969971
2016-11-21,AAPL,111.730003
2016-11-21,AMZN,780.0
2016-11-21,GOOGL,784.799988
2016-11-21,FB,121.769997
2016-11-21,MSFT,60.860001
2016-11-22,GOOGL,785.0
2016-11-22,FB,121.470001
2016-11-22,AAPL,111.800003
2016-11-22,MSFT,61.119999
2016-11-22,AMZN,785.330017
2016-11-23,GOOGL,779.0
2016-11-23,AAPL,111.230003
2016-11-23,AMZN,780.119995
2016-11-23,FB,120.839996
2016-11-23,MSFT,60.400002
2016-11-25,GOOGL,780.22998
2016-11-25,AMZN,780.369995
2016-11-25,FB,120.379997
2016-11-25,AAPL,111.790001
2016-11-25,MSFT,60.529999
2016-11-28,MSFT,60.610001
2016-11-28,GOOGL,785.789978
2016-11-28,FB,120.410004
2016-11-28,AMZN,766.77002
2016-11-28,AAPL,111.57
2016-11-29,AAPL,111.459999
2016-11-29,MSFT,61.09
2016-11-29,FB,120.870003
2016-11-29,AMZN,762.52002
2016-11-29,GOOGL,789.4400019999998
2016-11-30,MSFT,60.259998
2016-11-30,AMZN,750.570007
2016-11-30,GOOGL,775.880005
2016-11-30,AAPL,110.519997
2016-11-30,FB,118.419998
2016-12-01,AAPL,109.489998
2016-12-01,AMZN,743.650024
2016-12-01,FB,115.099998
2016-12-01,MSFT,59.200001
2016-12-01,GOOGL,764.330017
2016-12-02,AMZN,740.340027
2016-12-02,GOOGL,764.460022
2016-12-02,AAPL,109.900002
2016-12-02,MSFT,59.25
2016-12-02,FB,115.400002
2016-12-05,AMZN,759.3599849999998
2016-12-05,GOOGL,778.219971
2016-12-05,AAPL,109.110001
2016-12-05,FB,117.43
2016-12-05,MSFT,60.220001
2016-12-06,FB,117.309998
2016-12-06,AMZN,764.719971
2016-12-06,GOOGL,776.179993
2016-12-06,MSFT,59.950001
2016-12-06,AAPL,109.949997
2016-12-07,AAPL,111.029999
2016-12-07,AMZN,770.419983
2016-12-07,GOOGL,791.469971
2016-12-07,FB,117.949997
2016-12-07,MSFT,61.369999
2016-12-08,AAPL,112.120003
2016-12-08,GOOGL,795.169983
2016-12-08,AMZN,767.330017
2016-12-08,MSFT,61.009998
2016-12-08,FB,118.910004
2016-12-09,FB,119.68
2016-12-09,AMZN,768.659973
2016-12-09,AAPL,113.949997
2016-12-09,GOOGL,809.450012
2016-12-09,MSFT,61.970001
2016-12-12,FB,117.769997
2016-12-12,AMZN,760.119995
2016-12-12,GOOGL,807.900024
2016-12-12,MSFT,62.169998
2016-12-12,AAPL,113.300003
2016-12-13,FB,120.309998
2016-12-13,AMZN,774.340027
2016-12-13,AAPL,115.190002
2016-12-13,MSFT,62.98
2016-12-13,GOOGL,815.340027
2016-12-14,AMZN,768.820007
2016-12-14,GOOGL,817.8900150000002
2016-12-14,MSFT,62.68
2016-12-14,AAPL,115.190002
2016-12-14,FB,120.209999
2016-12-15,MSFT,62.580002
2016-12-15,AMZN,761.0
2016-12-15,AAPL,115.82
2016-12-15,FB,120.57
2016-12-15,GOOGL,815.650024
2016-12-16,MSFT,62.299999
2016-12-16,AMZN,757.77002
2016-12-16,FB,119.870003
2016-12-16,GOOGL,809.840027
2016-12-16,AAPL,115.970001
2016-12-19,MSFT,63.619999
2016-12-19,AAPL,116.639999
2016-12-19,GOOGL,812.5
2016-12-19,AMZN,766.0
2016-12-19,FB,119.239998
2016-12-20,AAPL,116.949997
2016-12-20,FB,119.089996
2016-12-20,MSFT,63.540001
2016-12-20,AMZN,771.219971
2016-12-20,GOOGL,815.200012
2016-12-21,AAPL,117.059998
2016-12-21,MSFT,63.540001
2016-12-21,AMZN,770.599976
2016-12-21,GOOGL,812.200012
2016-12-21,FB,119.040001
2016-12-22,GOOGL,809.679993
2016-12-22,FB,117.400002
2016-12-22,MSFT,63.549999
2016-12-22,AAPL,116.290001
2016-12-22,AMZN,766.340027
2016-12-23,GOOGL,807.799988
2016-12-23,MSFT,63.240002
2016-12-23,AAPL,116.519997
2016-12-23,AMZN,760.590027
2016-12-23,FB,117.269997
2016-12-27,GOOGL,809.929993
2016-12-27,MSFT,63.279999
2016-12-27,AAPL,117.260002
2016-12-27,AMZN,771.400024
2016-12-27,FB,118.010002
2016-12-28,MSFT,62.990002
2016-12-28,GOOGL,804.570007
2016-12-28,AMZN,772.130005
2016-12-28,FB,116.919998
2016-12-28,AAPL,116.760002
2016-12-29,AMZN,765.150024
2016-12-29,FB,116.349998
2016-12-29,GOOGL,802.880005
2016-12-29,AAPL,116.730003
2016-12-29,MSFT,62.900002
2016-12-30,GOOGL,792.450012
2016-12-30,MSFT,62.139999
2016-12-30,AMZN,749.869995
2016-12-30,AAPL,115.82
2016-12-30,FB,115.050003
2017-01-03,AMZN,753.669983
2017-01-03,MSFT,62.580002
2017-01-03,GOOGL,808.01001
2017-01-03,FB,116.860001
2017-01-03,AAPL,116.150002
2017-01-04,GOOGL,807.77002
2017-01-04,FB,118.690002
2017-01-04,AMZN,757.179993
2017-01-04,MSFT,62.299999
2017-01-04,AAPL,116.019997
2017-01-05,AMZN,780.450012
2017-01-05,AAPL,116.610001
2017-01-05,MSFT,62.299999
2017-01-05,GOOGL,813.02002
2017-01-05,FB,120.669998
2017-01-06,MSFT,62.84
2017-01-06,AMZN,795.98999
2017-01-06,AAPL,117.910004
2017-01-06,FB,123.410004
2017-01-06,GOOGL,825.210022
2017-01-09,AAPL,118.989998
2017-01-09,AMZN,796.919983
2017-01-09,FB,124.900002
2017-01-09,GOOGL,827.179993
2017-01-09,MSFT,62.639999
2017-01-10,GOOGL,826.01001
2017-01-10,AAPL,119.110001
2017-01-10,FB,124.349998
2017-01-10,AMZN,795.900024
2017-01-10,MSFT,62.619999
2017-01-11,GOOGL,829.8599849999998
2017-01-11,AAPL,119.75
2017-01-11,AMZN,799.02002
2017-01-11,MSFT,63.189999
2017-01-11,FB,126.089996
2017-01-12,FB,126.620003
2017-01-12,GOOGL,829.530029
2017-01-12,MSFT,62.610001
2017-01-12,AMZN,813.6400150000002
2017-01-12,AAPL,119.25
2017-01-13,AAPL,119.040001
2017-01-13,GOOGL,830.9400019999998
2017-01-13,FB,128.339996
2017-01-13,AMZN,817.1400150000002
2017-01-13,MSFT,62.700001
2017-01-17,AMZN,809.719971
2017-01-17,AAPL,120.0
2017-01-17,FB,127.870003
2017-01-17,GOOGL,827.460022
2017-01-17,MSFT,62.529999
2017-01-18,AAPL,119.989998
2017-01-18,GOOGL,829.02002
2017-01-18,AMZN,807.47998
2017-01-18,MSFT,62.5
2017-01-18,FB,127.919998
2017-01-19,GOOGL,824.369995
2017-01-19,MSFT,62.299999
2017-01-19,FB,127.550003
2017-01-19,AAPL,119.779999
2017-01-19,AMZN,809.039978
2017-01-20,GOOGL,828.169983
2017-01-20,MSFT,62.740002
2017-01-20,FB,127.040001
2017-01-20,AAPL,120.0
2017-01-20,AMZN,808.330017
2017-01-23,AAPL,120.080002
2017-01-23,FB,128.929993
2017-01-23,MSFT,62.959999
2017-01-23,AMZN,817.880005
2017-01-23,GOOGL,844.429993
2017-01-24,AMZN,822.4400019999998
2017-01-24,FB,129.369995
2017-01-24,MSFT,63.52
2017-01-24,GOOGL,849.5300289999999
2017-01-24,AAPL,119.970001
2017-01-25,FB,131.479996
2017-01-25,MSFT,63.68
2017-01-25,GOOGL,858.4500119999999
2017-01-25,AMZN,836.52002
2017-01-25,AAPL,121.879997
2017-01-26,FB,132.779999
2017-01-26,AAPL,121.940002
2017-01-26,GOOGL,856.9799800000002
2017-01-26,MSFT,64.269997
2017-01-26,AMZN,839.150024
2017-01-27,AMZN,835.77002
2017-01-27,FB,132.179993
2017-01-27,AAPL,121.949997
2017-01-27,GOOGL,845.0300289999999
2017-01-27,MSFT,65.779999
2017-01-30,AAPL,121.629997
2017-01-30,FB,130.979996
2017-01-30,GOOGL,823.830017
2017-01-30,AMZN,830.380005
2017-01-30,MSFT,65.129997
2017-01-31,MSFT,64.650002
2017-01-31,GOOGL,820.1900019999998
2017-01-31,AAPL,121.349998
2017-01-31,FB,130.320007
2017-01-31,AMZN,823.47998
2017-02-01,AMZN,832.349976
2017-02-01,GOOGL,815.23999
2017-02-01,FB,133.229996
2017-02-01,AAPL,128.75
2017-02-01,MSFT,63.580002
2017-02-02,MSFT,63.169998
2017-02-02,GOOGL,818.26001
2017-02-02,AAPL,128.529999
2017-02-02,FB,130.839996
2017-02-02,AMZN,839.9500119999999
2017-02-03,FB,130.979996
2017-02-03,GOOGL,820.130005
2017-02-03,AMZN,810.200012
2017-02-03,MSFT,63.68
2017-02-03,AAPL,129.080002
2017-02-06,FB,132.059998
2017-02-06,AMZN,807.6400150000002
2017-02-06,MSFT,63.639999
2017-02-06,GOOGL,821.619995
2017-02-06,AAPL,130.28999299999998
2017-02-07,AAPL,131.529999
2017-02-07,GOOGL,829.22998
2017-02-07,FB,131.839996
2017-02-07,AMZN,812.5
2017-02-07,MSFT,63.43
2017-02-08,MSFT,63.34
2017-02-08,AMZN,819.710022
2017-02-08,AAPL,132.03999299999998
2017-02-08,GOOGL,829.880005
2017-02-08,FB,134.199997
2017-02-09,MSFT,64.059998
2017-02-09,GOOGL,830.0599980000002
2017-02-09,AMZN,821.3599849999998
2017-02-09,FB,134.139999
2017-02-09,AAPL,132.419998
2017-02-10,GOOGL,834.849976
2017-02-10,MSFT,64.0
2017-02-10,AMZN,827.460022
2017-02-10,AAPL,132.119995
2017-02-10,FB,134.190002
2017-02-13,FB,134.050003
2017-02-13,MSFT,64.720001
2017-02-13,AAPL,133.28999299999998
2017-02-13,GOOGL,838.9600220000002
2017-02-13,AMZN,836.530029
2017-02-14,AAPL,135.020004
2017-02-14,GOOGL,840.0300289999999
2017-02-14,AMZN,836.3900150000002
2017-02-14,MSFT,64.57
2017-02-14,FB,133.850006
2017-02-15,AAPL,135.509995
2017-02-15,AMZN,842.7000119999999
2017-02-15,GOOGL,837.320007
2017-02-15,MSFT,64.529999
2017-02-15,FB,133.440002
2017-02-16,MSFT,64.519997
2017-02-16,AAPL,135.350006
2017-02-16,GOOGL,842.169983
2017-02-16,AMZN,844.1400150000002
2017-02-16,FB,133.839996
2017-02-17,AAPL,135.720001
2017-02-17,GOOGL,846.5499880000001
2017-02-17,AMZN,845.070007
2017-02-17,FB,133.529999
2017-02-17,MSFT,64.620003
2017-02-21,FB,133.720001
2017-02-21,MSFT,64.489998
2017-02-21,AAPL,136.699997
2017-02-21,GOOGL,849.2700199999998
2017-02-21,AMZN,856.4400019999998
2017-02-22,MSFT,64.360001
2017-02-22,AAPL,137.110001
2017-02-22,FB,136.119995
2017-02-22,AMZN,855.6099849999998
2017-02-22,GOOGL,851.3599849999998
2017-02-23,MSFT,64.620003
2017-02-23,FB,135.360001
2017-02-23,GOOGL,851.0
2017-02-23,AMZN,852.1900019999998
2017-02-23,AAPL,136.529999
2017-02-24,FB,135.440002
2017-02-24,GOOGL,847.8099980000002
2017-02-24,MSFT,64.620003
2017-02-24,AMZN,845.23999
2017-02-24,AAPL,136.660004
2017-02-27,FB,136.410004
2017-02-27,AAPL,136.929993
2017-02-27,GOOGL,849.669983
2017-02-27,AMZN,848.6400150000002
2017-02-27,MSFT,64.230003
2017-02-28,AAPL,136.990005
2017-02-28,AMZN,845.0399779999998
2017-02-28,MSFT,63.98
2017-02-28,FB,135.53999299999998
2017-02-28,GOOGL,844.929993
2017-03-01,MSFT,64.940002
2017-03-01,GOOGL,856.75
2017-03-01,FB,137.419998
2017-03-01,AMZN,853.080017
2017-03-01,AAPL,139.78999299999998
2017-03-02,FB,136.759995
2017-03-02,AAPL,138.96000700000002
2017-03-02,GOOGL,849.849976
2017-03-02,MSFT,64.010002
2017-03-02,AMZN,848.909973
2017-03-03,AMZN,849.8800050000001
2017-03-03,MSFT,64.25
2017-03-03,AAPL,139.779999
2017-03-03,GOOGL,849.080017
2017-03-03,FB,137.169998
2017-03-06,MSFT,64.269997
2017-03-06,GOOGL,847.2700199999998
2017-03-06,AMZN,846.6099849999998
2017-03-06,AAPL,139.339996
2017-03-06,FB,137.419998
2017-03-07,AAPL,139.520004
2017-03-07,FB,137.300003
2017-03-07,GOOGL,851.150024
2017-03-07,AMZN,846.0200199999998
2017-03-07,MSFT,64.400002
2017-03-08,MSFT,64.989998
2017-03-08,AMZN,850.5
2017-03-08,FB,137.720001
2017-03-08,GOOGL,853.6400150000002
2017-03-08,AAPL,139.0
2017-03-09,MSFT,64.730003
2017-03-09,AMZN,853.0
2017-03-09,FB,138.240005
2017-03-09,GOOGL,857.840027
2017-03-09,AAPL,138.679993
2017-03-10,AAPL,139.139999
2017-03-10,GOOGL,861.409973
2017-03-10,FB,138.78999299999998
2017-03-10,MSFT,64.93
2017-03-10,AMZN,852.4600220000002
2017-03-13,FB,139.600006
2017-03-13,AMZN,854.590027
2017-03-13,AAPL,139.199997
2017-03-13,MSFT,64.709999
2017-03-13,GOOGL,864.580017
2017-03-14,MSFT,64.410004
2017-03-14,FB,139.320007
2017-03-14,AAPL,138.990005
2017-03-14,GOOGL,865.909973
2017-03-14,AMZN,852.5300289999999
2017-03-15,AAPL,140.46000700000002
2017-03-15,GOOGL,868.3900150000002
2017-03-15,MSFT,64.75
2017-03-15,AMZN,852.9699710000001
2017-03-15,FB,139.720001
2017-03-16,FB,139.990005
2017-03-16,GOOGL,870.0
2017-03-16,MSFT,64.639999
2017-03-16,AMZN,853.419983
2017-03-16,AAPL,140.690002
2017-03-17,AAPL,139.990005
2017-03-17,MSFT,64.870003
2017-03-17,FB,139.839996
2017-03-17,AMZN,852.3099980000002
2017-03-17,GOOGL,872.3699949999999
2017-03-20,AAPL,141.46000700000005
2017-03-20,MSFT,64.93
2017-03-20,AMZN,856.9699710000001
2017-03-20,GOOGL,867.909973
2017-03-20,FB,139.940002
2017-03-21,MSFT,64.209999
2017-03-21,GOOGL,850.1400150000002
2017-03-21,AAPL,139.839996
2017-03-21,FB,138.509995
2017-03-21,AMZN,843.2000119999999
2017-03-22,FB,139.589996
2017-03-22,GOOGL,849.7999880000001
2017-03-22,AAPL,141.419998
2017-03-22,MSFT,65.029999
2017-03-22,AMZN,848.0599980000002
2017-03-23,FB,139.529999
2017-03-23,GOOGL,839.650024
2017-03-23,AAPL,140.919998
2017-03-23,MSFT,64.870003
2017-03-23,AMZN,847.3800050000001
2017-03-24,AAPL,140.639999
2017-03-24,AMZN,845.6099849999998
2017-03-24,MSFT,64.980003
2017-03-24,FB,140.339996
2017-03-24,GOOGL,835.1400150000002
2017-03-27,FB,140.320007
2017-03-27,AMZN,846.820007
2017-03-27,AAPL,140.880005
2017-03-27,MSFT,65.099998
2017-03-27,GOOGL,838.51001
2017-03-28,AMZN,856.0
2017-03-28,FB,141.759995
2017-03-28,GOOGL,840.6300050000001
2017-03-28,MSFT,65.290001
2017-03-28,AAPL,143.800003
2017-03-29,AAPL,144.119995
2017-03-29,AMZN,874.320007
2017-03-29,GOOGL,849.8699949999999
2017-03-29,FB,142.649994
2017-03-29,MSFT,65.470001
2017-03-30,AAPL,143.929993
2017-03-30,GOOGL,849.4799800000002
2017-03-30,AMZN,876.340027
2017-03-30,MSFT,65.709999
2017-03-30,FB,142.410004
2017-03-31,GOOGL,847.7999880000001
2017-03-31,MSFT,65.860001
2017-03-31,AAPL,143.660004
2017-03-31,AMZN,886.5399779999998
2017-03-31,FB,142.050003
2017-04-03,AMZN,891.51001
2017-04-03,GOOGL,856.75
2017-04-03,AAPL,143.699997
2017-04-03,FB,142.279999
2017-04-03,MSFT,65.550003
2017-04-04,GOOGL,852.570007
2017-04-04,AAPL,144.770004
2017-04-04,FB,141.729996
2017-04-04,MSFT,65.730003
2017-04-04,AMZN,906.830017
2017-04-05,MSFT,65.559998
2017-04-05,FB,141.850006
2017-04-05,AAPL,144.020004
2017-04-05,AMZN,909.280029
2017-04-05,GOOGL,848.909973
2017-04-06,FB,141.169998
2017-04-06,AAPL,143.660004
2017-04-06,MSFT,65.730003
2017-04-06,AMZN,898.2800289999999
2017-04-06,GOOGL,845.099976
2017-04-07,FB,140.779999
2017-04-07,MSFT,65.68
2017-04-07,GOOGL,842.099976
2017-04-07,AAPL,143.339996
2017-04-07,AMZN,894.8800050000001
2017-04-10,GOOGL,841.7000119999999
2017-04-10,AAPL,143.169998
2017-04-10,FB,141.03999299999995
2017-04-10,MSFT,65.529999
2017-04-10,AMZN,907.039978
2017-04-11,AAPL,141.630005
2017-04-11,FB,139.919998
2017-04-11,MSFT,65.480003
2017-04-11,GOOGL,839.8800050000001
2017-04-11,AMZN,902.359985
2017-04-12,AMZN,896.2299800000002
2017-04-12,AAPL,141.800003
2017-04-12,MSFT,65.230003
2017-04-12,FB,139.580002
2017-04-12,GOOGL,841.4600220000002
2017-04-13,MSFT,64.949997
2017-04-13,FB,139.389999
2017-04-13,AMZN,884.669983
2017-04-13,GOOGL,840.179993
2017-04-13,AAPL,141.050003
2017-04-17,MSFT,65.480003
2017-04-17,AMZN,901.98999
2017-04-17,AAPL,141.830002
2017-04-17,FB,141.419998
2017-04-17,GOOGL,855.1300050000001
2017-04-18,AAPL,141.199997
2017-04-18,GOOGL,853.98999
2017-04-18,MSFT,65.389999
2017-04-18,FB,140.96000700000005
2017-04-18,AMZN,903.780029
2017-04-19,AAPL,140.679993
2017-04-19,FB,142.270004
2017-04-19,AMZN,899.2000119999999
2017-04-19,GOOGL,856.51001
2017-04-19,MSFT,65.040001
2017-04-20,MSFT,65.5
2017-04-20,AAPL,142.440002
2017-04-20,FB,143.800003
2017-04-20,AMZN,902.059998
2017-04-20,GOOGL,860.080017
2017-04-21,AMZN,898.5300289999999
2017-04-21,FB,143.679993
2017-04-21,AAPL,142.270004
2017-04-21,MSFT,66.400002
2017-04-21,GOOGL,858.9500119999999
2017-04-24,FB,145.470001
2017-04-24,AAPL,143.639999
2017-04-24,AMZN,907.409973
2017-04-24,MSFT,67.529999
2017-04-24,GOOGL,878.929993
2017-04-25,AMZN,907.619995
2017-04-25,AAPL,144.529999
2017-04-25,FB,146.490005
2017-04-25,GOOGL,888.840027
2017-04-25,MSFT,67.91999799999999
2017-04-26,AAPL,143.679993
2017-04-26,MSFT,67.83000200000001
2017-04-26,GOOGL,889.1400150000002
2017-04-26,FB,146.559998
2017-04-26,AMZN,909.289978
2017-04-27,AMZN,918.380005
2017-04-27,MSFT,68.269997
2017-04-27,AAPL,143.78999299999995
2017-04-27,FB,147.699997
2017-04-27,GOOGL,891.4400019999998
2017-04-28,AMZN,924.98999
2017-04-28,FB,150.25
2017-04-28,GOOGL,924.52002
2017-04-28,MSFT,68.459999
2017-04-28,AAPL,143.649994
2017-05-01,AAPL,146.580002
2017-05-01,MSFT,69.410004
2017-05-01,FB,152.46000700000005
2017-05-01,AMZN,948.22998
2017-05-01,GOOGL,932.820007
2017-05-02,MSFT,69.300003
2017-05-02,FB,152.779999
2017-05-02,AMZN,946.940002
2017-05-02,GOOGL,937.090027
2017-05-02,AAPL,147.509995
2017-05-03,AMZN,941.030029
2017-05-03,AAPL,147.059998
2017-05-03,GOOGL,948.450012
2017-05-03,MSFT,69.08000200000001
2017-05-03,FB,151.800003
2017-05-04,AAPL,146.529999
2017-05-04,AMZN,937.530029
2017-05-04,GOOGL,954.719971
2017-05-04,MSFT,68.809998
2017-05-04,FB,150.850006
2017-05-05,AMZN,934.150024
2017-05-05,MSFT,69.0
2017-05-05,FB,150.240005
2017-05-05,GOOGL,950.280029
2017-05-05,AAPL,148.96000700000005
2017-05-08,FB,151.059998
2017-05-08,MSFT,68.940002
2017-05-08,AMZN,949.039978
2017-05-08,AAPL,153.009995
2017-05-08,GOOGL,958.690002
2017-05-09,GOOGL,956.710022
2017-05-09,MSFT,69.040001
2017-05-09,FB,150.479996
2017-05-09,AAPL,153.990005
2017-05-09,AMZN,952.820007
2017-05-10,AAPL,153.259995
2017-05-10,FB,150.28999299999995
2017-05-10,AMZN,948.950012
2017-05-10,GOOGL,954.840027
2017-05-10,MSFT,69.309998
2017-05-11,AAPL,153.949997
2017-05-11,AMZN,947.619995
2017-05-11,GOOGL,955.890015
2017-05-11,FB,150.03999299999995
2017-05-11,MSFT,68.459999
2017-05-12,MSFT,68.379997
2017-05-12,AAPL,156.100006
2017-05-12,GOOGL,955.140015
2017-05-12,FB,150.330002
2017-05-12,AMZN,961.349976
2017-05-15,FB,150.190002
2017-05-15,MSFT,68.43
2017-05-15,AMZN,957.969971
2017-05-15,GOOGL,959.219971
2017-05-15,AAPL,155.699997
2017-05-16,AMZN,966.070007
2017-05-16,AAPL,155.470001
2017-05-16,MSFT,69.410004
2017-05-16,FB,149.779999
2017-05-16,GOOGL,964.609985
2017-05-17,AAPL,150.25
2017-05-17,MSFT,67.480003
2017-05-17,FB,144.850006
2017-05-17,GOOGL,942.169983
2017-05-17,AMZN,944.76001
2017-05-18,GOOGL,950.5
2017-05-18,MSFT,67.709999
2017-05-18,AAPL,152.53999299999995
2017-05-18,FB,147.660004
2017-05-18,AMZN,958.48999
2017-05-19,AMZN,959.840027
2017-05-19,AAPL,153.059998
2017-05-19,MSFT,67.690002
2017-05-19,FB,148.059998
2017-05-19,GOOGL,954.650024
2017-05-22,AAPL,153.990005
2017-05-22,MSFT,68.449997
2017-05-22,FB,148.240005
2017-05-22,AMZN,970.669983
2017-05-22,GOOGL,964.070007
2017-05-23,MSFT,68.68
2017-05-23,FB,148.070007
2017-05-23,GOOGL,970.549988
2017-05-23,AMZN,971.539978
2017-05-23,AAPL,153.800003
2017-05-24,AAPL,153.339996
2017-05-24,FB,150.03999299999995
2017-05-24,GOOGL,977.609985
2017-05-24,MSFT,68.769997
2017-05-24,AMZN,980.349976
2017-05-25,GOOGL,991.859985
2017-05-25,MSFT,69.620003
2017-05-25,FB,151.96000700000005
2017-05-25,AMZN,993.380005
2017-05-25,AAPL,153.869995
2017-05-26,AAPL,153.610001
2017-05-26,FB,152.130005
2017-05-26,MSFT,69.959999
2017-05-26,GOOGL,993.27002
2017-05-26,AMZN,995.780029
2017-05-30,AAPL,153.669998
2017-05-30,GOOGL,996.169983
2017-05-30,MSFT,70.410004
2017-05-30,AMZN,996.700012
2017-05-30,FB,152.380005
2017-05-31,FB,151.46000700000005
2017-05-31,GOOGL,987.090027
2017-05-31,AAPL,152.759995
2017-05-31,AMZN,994.619995
2017-05-31,MSFT,69.839996
2017-06-01,AMZN,995.950012
2017-06-01,AAPL,153.179993
2017-06-01,MSFT,70.099998
2017-06-01,GOOGL,988.289978
2017-06-01,FB,151.529999
2017-06-02,AMZN,1006.72998
2017-06-02,AAPL,155.449997
2017-06-02,MSFT,71.760002
2017-06-02,FB,153.610001
2017-06-02,GOOGL,996.119995
2017-06-05,GOOGL,1003.880005
2017-06-05,AMZN,1011.340027
2017-06-05,MSFT,72.279999
2017-06-05,FB,153.630005
2017-06-05,AAPL,153.929993
2017-06-06,FB,152.809998
2017-06-06,AMZN,1003.0
2017-06-06,GOOGL,996.679993
2017-06-06,MSFT,72.519997
2017-06-06,AAPL,154.449997
2017-06-07,AMZN,1010.070007
2017-06-07,FB,153.119995
2017-06-07,GOOGL,1001.5
2017-06-07,MSFT,72.389999
2017-06-07,AAPL,155.369995
2017-06-08,AAPL,154.990005
2017-06-08,GOOGL,1004.280029
2017-06-08,FB,154.71000700000005
2017-06-08,MSFT,71.949997
2017-06-08,AMZN,1010.27002
2017-06-09,AMZN,978.309998
2017-06-09,GOOGL,970.119995
2017-06-09,FB,149.600006
2017-06-09,MSFT,70.32
2017-06-09,AAPL,148.979996
2017-06-12,AMZN,964.909973
2017-06-12,GOOGL,961.809998
2017-06-12,FB,148.440002
2017-06-12,MSFT,69.779999
2017-06-12,AAPL,145.419998
2017-06-13,GOOGL,970.5
2017-06-13,MSFT,70.650002
2017-06-13,AAPL,146.589996
2017-06-13,FB,150.679993
2017-06-13,AMZN,980.789978
2017-06-14,MSFT,70.269997
2017-06-14,FB,150.25
2017-06-14,GOOGL,967.929993
2017-06-14,AMZN,976.469971
2017-06-14,AAPL,145.160004
2017-06-15,AAPL,144.28999299999995
2017-06-15,AMZN,964.169983
2017-06-15,MSFT,69.900002
2017-06-15,FB,149.800003
2017-06-15,GOOGL,960.179993
2017-06-16,FB,150.639999
2017-06-16,AMZN,987.710022
2017-06-16,GOOGL,958.619995
2017-06-16,MSFT,70.0
2017-06-16,AAPL,142.270004
2017-06-19,AAPL,146.339996
2017-06-19,FB,152.869995
2017-06-19,MSFT,70.870003
2017-06-19,AMZN,995.169983
2017-06-19,GOOGL,975.219971
2017-06-20,AMZN,992.590027
2017-06-20,MSFT,69.910004
2017-06-20,FB,152.25
2017-06-20,GOOGL,968.98999
2017-06-20,AAPL,145.009995
2017-06-21,AMZN,1002.22998
2017-06-21,AAPL,145.869995
